row_id,주제,내용,상세내용,주장/검증매체
356,경제,외국인 부동산 경매? 대출? Foreigners can do real estate auctions. / 부동산 경매 투자,"['대출', '그것', '해야', '금리', '개념', '아버지']",반지상 마음관리
357,경제,[법률실무]부동산등기 실무(외국인의 주소증명정보),"['공증', '주소', '여기', '종전', '변경', '미국', '현재']",대한통합법무교육원
358,경제,서울 내 스타벅스 전 매장 '일회용 컵' 사라진다 / SBS / 뉴스딱,"['매장', '회용', '일회용', '스타벅스', '있습니다', '에코']",SBS 뉴스
359,경제,[#쓰레기대학] 일회용컵의 기원에는 스타벅스가 있다? | 13강 일회용품의 탄생① | 도와줘요 쓰레기박사 | 홍수열 자원순환사회경제연구소장,"['봉투', '종이', '비닐', '비닐봉투', '미국', '되기', '시작', '되는', '플레인', '일회용', '가격', '그냥']",서울환경연합
360,경제,"알래스카, 스위스가 기본소득을 주는 이유 - [6분 기본소득] 4회 하이라이트","['배당', '알레스카', '환경', '제도', '구성원', '주민', '입니다', '기금', '평균', '가장', '소득']",미디어 데모스
361,경제,국민연금 받을 때 이것도 함께 신청하세요 1인당 26만원 더 받습니다! 부양가족연금제도,"['부양가족', '연금', '받을', '신청', '경우', '금액', '국민']",인생뷰티풀 옆집아저씨
362,경제,[ET] 국민연금도 ‘상속’ 된다는데…배우자나 자녀가 못 받을 수 있다? / KBS 2022.04.11.,"['연금', '배우자', '경우', '있는', '유족', '정도']",KBS News
363,경제,"국민연금이 소득의 전부인데…피부양자 탈락, ""건보료 내라"" - [친절한뉴스K] / KBS 2023.02.14.","['국민연금', '보료', '연금', '하는', '같은', '피부', '양자', '자격', '소득', '가입자', '이유']",KBS News
364,경제,국민연금 조기수령은 50대 분들도 알고 신청하셔야 합니다,"['이런', '받을', '생각', '미래', '때문', '수령', '조기']",금융특별시민
365,경제,삼성 이재용 경영권 승계 문제는 상속세가 낳은 떼법의 결과!,"['기업', '국민', '잠재', '범죄자', '경영인', '수도', '있고', '만드는', '상속세', '증여세', '전문']",장주사TV
366,경제,상속세 개정 및 공익재단 활성화를 중심으로 / 눈에 띄는 세미나 '황승연 교수',"['하는', '정부', '그런', '개인', '세금', '않나', '국민']",법률방송
367,경제,"[오늘 이슈] ‘한국판 히키코모리’…“서울 청년 13만 명, 은둔 또는 고립” / KBS 2023.01.18.","['청년', '고립', '사회', '했습니다', '경우', '서울시']",KBS News
368,경제,"[자막뉴스] ""포기합니다""…대한민국 청년, 씁쓸한 현실 / YTN","['준비', '직장', '가운데', '시험', '전보', '비중', '일자리', '근로']",YTN
369,경제,초저출산 계속 땐 국민연금 적자 4배...2070년에 월급 5분의 1 납부할 수도 / YTN,"['보험료', '시나리오', '기금', '소진', '시점', '하는', '저출산', '기본']",YTN
370,경제,미국 인턴 1달만에 정리해고를 경험하다,"['사무실', '진짜', '회사', '일단', '같아요', '계속', '인턴', '이제', '왔습니다']",론정 ronjeong
371,경제,막막한 나의 취준에 그저 빛이 되어 줄 '취업준비 순서 5단계' [취린이 튜토리얼],"['단계', '여러분', '인적', '그럼', '취업', '다음', '준비', '떨어진', '인성', '끝내']",AND (ft.인싸담당자)
372,경제,이재용 가석방 결정...오는 13일 풀려난다 / YTN,"['가석방', '사건', '부회장', '이번', '결정', '고려']",YTN
373,경제,"이재용, 가석방 뒤 첫 재판 출석…신변보호 요청 | 뉴스A 라이브","['부회장', '취업', '가석방', '재판', '출석', '했습니다', '법원']",채널A 뉴스
374,경제,[3분정리] 서울시 안심소득...? 안심소득은 또 뭐야?,"['복지', '소득', '안심', '가구', '생활', '원금', '있다는']",WIKITREE 위키트리
375,경제,"복지 위기가구의 잇따른 비극 없도록…안심소득, 기본소득 실험 [변상욱의 우리동네 라이브 10/06(목)]","['합니다', '구성', '고맙습니다', '우리', '주민', '기관', '지방자치단체']",TBS 시민의방송
376,경제,"공정성장의 핵심 기본소득, 이재명은 합니다!","['기본소득', '경제', '하는', '지속', '국민', '정책', '입니다', '세계']",이재명
377,경제,서울시 SH 임대주택 앞으로 이렇게 바뀝니다 미리 알아두시고 준비하세요,"['임대', '단지', '라인', '사업', '추진', '세대', '기존']",LH 집소식
378,경제,서울 번동3단지 영구임대주택 현장탐방!,"['진행', '텃밭', '통해', '하나', '임대', '그런', '아파트', '가지', '하고', '프로그램', '복지', '서비스', '주거', '센터']",LH집찾기
379,경제,은마 vs 잠실주공5단지 재건축 프리미엄 비교분석,"['재미', '한번', '그것', '아파트', '그런', '생각']",경영지도사300
380,경제,"하계5단지 용적률 435%까지...""타워팰리스 같은 고품질 임대주택 공급"" / YTN","['단지', '품질', '입니다', '했습니다', '임대주택', '시장', '됩니다', '하게', '같은']",YTN
381,경제,'실거주 의무 폐지' 보류 '패닉' 빠진 청약 시장,"['이런', '하는', '정부', '때문', '신축', '아파트']",부읽남TV_내집마련부터건물주까지
382,경제,"신차구매요령ㅣ ""99%가 말 안해주는"" 차량 선택부터 마지막 정산+주의사항ㅣ신차 구매 서비스 ㅣ신차구매후ㅣ신차구매 대리점 지점ㅣ 신차구매 결제ㅣ쏘렌토 페이스리프트, 싼타페 풀체인지","['차량', '여러분', '도움', '영상', '구입', '자동차', '딜러']",블라인드_Car Story
383,경제,내년 최저임금 25% 인상?...업종별 차등지급 논쟁이 '복병' / YTN,"['최저임금', '올해', '업종', '인상', '입니다', '최근', '적용', '예상']",YTN
384,경제,끝내 좌절한 '만원'의 약속...평균 인상률 박근혜 정부보다도 낮아 / YTN,"['최저임금', '정부', '인상', '평균', '입니다', '약속']",YTN
385,경제,"탈원전정책 포기 ; 한국전력, 한전기술, 두산중공업, 원전필요성","['기술', '설계', '제작', '세계', '최고', '에너지', '기기', '바탕', '우리', '원전', '있습니다', '운영', '해석']",삼손투자연구소
386,경제,"[한국지리]【96】 전력자원(ft.수력, 화력, 원자력)(5단원 생산과 소비의 공간)ㅣ한국지리 강의ㅣ한국지리 노트필기ㅣ한국지리 개념ㅣ한국지리 공부","['때문', '지역', '해야', '처리', '수력', '원자력', '있기', '방사']",지리는 주호티쳐Geography Teacher Joo Ho
387,경제,한국전력(015760) - 짧게보면 4분기 전기요금.. 길게보면 원전 이슈로!!!,"['종목', '무료', '추천', '이제', '테마주', '검색', '테마', '댓글']",AP투자연구소 김용재소장
388,경제,"원자력관련주 종목분석 - 한국전력, 두산중공업, 한전기술, 한전산업, 한전KPS,","['관련', '정부', '원전', '원자력', '지금', '전기', '가지', '다음', '호기']",월천의 주식이야기
389,경제,"[자막뉴스] 실손 보험료 안내문에 '경악'...""이게 말이 되냐고요"" / YTN","['보험', '보험료', '가입자', '진료', '입니다', '마련', '있습니다', '과잉']",YTN
390,경제,보험 하나도 없을 때 이런 방법이 있습니다! (feat.국민건강보험 의료비 지원 이야기),"['보험', '여러분', '생각', '건강', '우리나라', '국민', '제도', '재정', '의료', '복지', '나라', '지원']",보험이모
391,경제,무분별한 암보험 가입하지 마세요! 국가에서 5가지 의료복지 지원합니다~,"['지원', '영상', '의료', '병원', '경우', '기준', '정부']",복지마블TV [Welfare Marble]
392,경제,실손보험 병원 갈때마다 청구하면 안되는 이유!! (f.이득보단 불이익ㅠ),"['보험', '가입', '수도', '조건', '청구', '기간', '겁니다', '보면']",보험왕
393,경제,"$50만 달러 미국 텍사스 집 구경하기! (feat. 부동산 대출이자, 각 주별 집 가격 & 세금) | Touring a $500K House in Dallas, TX","['미국', '있는', '텍사스', '부동산', '소유', '높은']",Andrew Goh
394,경제,[5강 Foreign Tax Credit] 미국영주권자/시민권자인데 한국에 거주하면 세금은 어떻게? 미국변호사의 절세방안 팁 꼭 확인하세요! (장기해외거주자의 세금신고 Ep2),"['있는', '적용', '세금', '부담', '하는', '미국', '경우']",미국변호사 존청 John Chung
395,경제,"윤석열 부동산 공약, 실현 가능성? 한국 미국 부동산 세금 비교","['부동산', '한국', '때문', '그냥', '부분', '정말']",뉴욕주민
396,경제,"한국 미국 부동산 취득세/보유세/양도세, 다른 점은? ㅣ우용표 주택연구소장 X 미국변호사 존청","['투자', '부동산', '자산', '그런', '목적', '임대']",미국변호사 존청 John Chung
397,경제,"해외부동산 투자 시 주의해야 할 점 알려드립니다. [미국, 중국, 동남아시아 등]","['부동산', '합니다', '반드시', '해외', '하는', '발생', '해야', '있는', '경우', '양도', '신고']",부티비
398,경제,‘갭투기 깡통전세’에 우는 세입자…보증보험도 외면? / KBS 2021.08.10.,"['보증', '입니다', '보험', '가입', '입자', '집주인']",KBS News
399,경제,"'피' 주고 샀는데, '피눈물' 흘리며 임대료 낮춰…몰락한 '투기의 땅' 송도 지산 실태ㅣ땅집고GO","['부동산', '지식', '산업', '센터', '대한', '규제']",땅집고
400,경제,"부동산투기 혁파 ‧ 기본주택 보장, 이재명은 합니다!","['부동산', '투기', '하는', '이제', '약속', '있습니다', '없습니다']",이재명
401,경제,"2023년 새로운 부동산대책, 주택임대사업자 등록해도 괜찮을까?","['등록', '이제', '임대', '해서', '부동산', '사업자', '혜택', '아파트', '별로']",김택스
402,경제,"정부, 은행 통해 가상화폐거래소 규제...중소 거래소 폐업 위기 / YTN","['가상', '화폐', '하는', '있습니다', '실명', '계좌']",YTN
403,경제,"[단독] 검찰, 김남국 코인거래소 연계 시중은행 계좌 추적 [MBN 뉴스7]","['뉴스', '계좌', '은행', '의원', '거래소', '있습니다', '검찰', '해명']",MBN News
404,경제,종합부동산세! 결국 상위2%부과 폐지되고 공시가 기준액을 상향하는 것으로 합의가 되었습니다. 이런 분들은 종부세 안내셔도 됩니다. (feat.당분간만),"['종부세', '금액', '기준', '작용', '해서', '주택', '이제', '생각']",놀라운부동산
405,경제,"[팩트와이] 종부세 상위 2% 부과, 세계 어디에도 없다? / YTN","['국가', '세금', '과세', '예측', '가능성', '가격', '부동산', '없는']",YTN
406,경제,"[홍보영상]""동성애와 다국적 기업"", 차별금지법 바로알기 아카데미 (10월 9일 차바아 강사 한정호 교수 홍보영상)","['단체', '동성애', '기부', '여기', '이제', '판매']",차별금지법바로알기 아카데미
407,경제,[시사영어 1일1문] 비만차별 금지법과 실제 기업에서의 상황 (당일영어뉴스로 영어공부),"['여기', '사람', '체중', '하는', '입니다', '대해', '이런', '순진한', '생각', '외모', '탈락']",상상영어 - Imagination English
408,경제,회사에서 왕따와 폭언 당한다면... 직장 내 차별 금지법,"['직장', '생각', '괴롭힘', '금지법', '하기', '그런', '이제', '어른']",법률방송
409,경제,두산에너빌리티(034020) 주가 추세 분석 핀란드 원전 최대가동 하반기 수의계약 신한울 원전 궤도 본격 궤도 매출 15조 47% 증가,"['여러분', '수익', '영상', '좋아요', '채널', '구독']",주식대학원
410,경제,탈원전 때문에 미세먼지 증가? / YTN,"['미세먼지', '원전', '문제', '있습니다', '발전', '빈자리', '무엇', '배출', '핵심']",YTN
411,경제,지난해 원전 발전량 큰폭 증가…전년比 9.8%↑,"['발전', '에너지', '지난해', '전량', '원전', '증가']",서울경제TV 포커스온
412,경제,제3회 원전 정지로 전기요금 부담이 증가하는가?（韓国語吹替版）,"['부담', '전기요금', '있습니다', '상승', '증가', '됩니다', '의존', '연료', '화석연료', '전력', '회사']",Kiko Network Channel
413,경제,가상자산 세금 한방에 총정리(feat. Q&A) #비트코인세금 #암호화폐세금 #가상화폐세금 #코인세금,"['자산', '블록', '신고', '가상', '이야기', '원화로', '환전']",세무사 우동호 tv : 마음편한 평생투자
414,경제,연말까지 비트코인 팔아야 세금 안 맞나요? 내년 1월 시작되는 가상화폐 과세(feat. 은성수 발언 파장),"['신고', '해야', '비트코인', '되는', '과세', '때문', '결제']",윤창희의 생존경제_KBS
415,경제,"인프라법 암호화폐 과세, 비트코인 알트코인투자, 작품사진을 찍듯 투자한다.","['파도', '우리', '사진', '마음', '시간', '안개']",비트슈아
416,경제,"단 5분, 환율우대 100% 받으면서 달러 환차익 투자하기","['달러', '투자', '방법', '생각', '때문', '저희', '조금']",슈퍼서민
417,경제,[ET] ‘모르면 나만 손해’ 해외여행 면세한도 800달러보다 더 이익 보는 법! / KBS 2023.05.25.,"['적용', '여행자', '물품', '원산지', '신고', '세관', '준비', '휴대폰', '제출']",KBS News
